transaction_id,source_file,source_sheet,source_row,source_entity,proposed_reporting_entity,account_name,account_last4,account_type,transaction_date,posting_date,year,month,description_raw,description_normalized,merchant_normalized,original_category,combined_category,financial_statement_group,proposed_gl_account,deal_or_asset,amount_raw,debit,credit,cash_inflow,cash_outflow,business_or_personal,operating_or_nonoperating,revenue_or_expense,balance_sheet_activity,intercompany,owner_activity,reimbursement,credit_card_payment,loan_principal,interest,potential_duplicate,duplicate_group_id,transfer_match_id,confidence_score,review_status,review_reason,proposed_accounting_treatment,management_notes
a07539afee63747b,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,39,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-12,,2026,2026-05,ANTHROPIC,ANTHROPIC,ANTHROPIC,Software & Subscriptions,Software & Technology,Operating Expense,6030 Software & Technology,,11.94,11.94,0.0,0.0,11.94,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,86,OK,,Book to Software & Technology.,
96cff67b10be1531,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,40,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-12,,2026,2026-05,ANTHROPIC,ANTHROPIC,ANTHROPIC,Software & Subscriptions,Software & Technology,Operating Expense,6030 Software & Technology,,13.46,13.46,0.0,0.0,13.46,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,86,OK,,Book to Software & Technology.,
5f2f840a2813ebb9,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,41,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-12,,2026,2026-05,CAMDEN & MERIDEW PC,CAMDEN & MERIDEW PC,CAMDEN & MERIDEW PC,JAL Legal Case,Legal,Operating Expense,6010 Legal,JAL,109.54,109.54,0.0,0.0,109.54,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,80,OK,,Book to Legal.,
f4eca4a20bc41996,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,42,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-11,,2026,2026-05,ANTHROPIC,ANTHROPIC,ANTHROPIC,Software & Subscriptions,Software & Technology,Operating Expense,6030 Software & Technology,,10.75,10.75,0.0,0.0,10.75,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,86,OK,,Book to Software & Technology.,
5cb2286c6a816d4e,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,43,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-11,,2026,2026-05,ANTHROPIC,ANTHROPIC,ANTHROPIC,Software & Subscriptions,Software & Technology,Operating Expense,6030 Software & Technology,,10.94,10.94,0.0,0.0,10.94,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,86,OK,,Book to Software & Technology.,
7ba84f197bcfb24e,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,44,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-07,,2026,2026-05,WWW.PERPLEXITY.AI,WWW.PERPLEXITY.AI,WWW PERPLEXITY AI,Software & Subscriptions,Software & Technology,Operating Expense,6030 Software & Technology,,21.28,21.28,0.0,0.0,21.28,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,86,OK,,Book to Software & Technology.,
e54b79c0dc24fa07,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,45,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-05,,2026,2026-05,MERCEDES BAR & GRILLE,MERCEDES BAR & GRILLE,MERCEDES BAR & GRILLE,Team Lunch,Meals & Entertainment,Operating Expense,6100 Meals & Entertainment,,172.58,172.58,0.0,0.0,172.58,Personal,Operating,Expense,No,No,Yes,No,No,No,No,No,,,82,Review,Personal item (B/P flag = personal),Personal expense paid from business account — propose Due From Owner / Owner Distribution pending substantiation.,
4afbcb4ba17c0310,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,46,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-04,,2026,2026-05,PIPEDRIVE INC,PIPEDRIVE INC,PIPEDRIVE INC,Software & Subscriptions,Software & Technology,Operating Expense,6030 Software & Technology,,249.8,249.8,0.0,0.0,249.8,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,86,OK,,Book to Software & Technology.,
f0babb7f5f69f368,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,47,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-04,,2026,2026-05,TST* BLUEYS KITCHEN,TST* BLUEYS KITCHEN,TST BLUEYS KITCHEN,Team Lunch,Meals & Entertainment,Operating Expense,6100 Meals & Entertainment,,146.4,146.4,0.0,0.0,146.4,Personal,Operating,Expense,No,No,Yes,No,No,No,No,No,,,82,Review,Personal item (B/P flag = personal),Personal expense paid from business account — propose Due From Owner / Owner Distribution pending substantiation.,
5f7e530801b7edc6,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,48,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-03,,2026,2026-05,AIRBNB,AIRBNB,AIRBNB,DWGCP Team Travel,Travel,Operating Expense,6090 Travel,,1080.15,1080.15,0.0,0.0,1080.15,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,84,OK,,Book to Travel.,
110c6131de07af09,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,49,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-03,,2026,2026-05,AMEX TRAVEL POINTS CREDIT,AMEX TRAVEL POINTS CREDIT,AMEX TRAVEL POINTS CREDIT,Credit,Travel,Operating Expense,6090 Travel,,-601.81,0.0,601.81,601.81,0.0,Business,Operating,Contra/Inflow,No,No,No,No,No,No,No,No,,,84,Review,Refund/credit/points,Credit / refund / points — contra to original expense; confirm matching original charge.,
c1023d91f8a8ea6c,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,50,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-03,,2026,2026-05,AMERICAN AIRLINES,AMERICAN AIRLINES,AMERICAN AIRLINES,DWGCP Team Travel,Travel,Operating Expense,6090 Travel,,601.81,601.81,0.0,0.0,601.81,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,84,OK,,Book to Travel.,
4b342d63eaaee074,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,51,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-02,,2026,2026-05,INTUIT QUICKBOOKS,INTUIT QUICKBOOKS,INTUIT QUICKBOOKS,Software & Subscriptions,Software & Technology,Operating Expense,6030 Software & Technology,,60.61,60.61,0.0,0.0,60.61,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,86,OK,,Book to Software & Technology.,
488d08b701106f6b,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,52,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-02,,2026,2026-05,SOUTHWEST AIRLINES,SOUTHWEST AIRLINES,SOUTHWEST AIRLINES,DWGCP Team Travel,Travel,Operating Expense,6090 Travel,,5.0,5.0,0.0,0.0,5.0,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,84,OK,,Book to Travel.,
01401ca9d78e947f,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,53,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-01,,2026,2026-05,ANTHROPIC,ANTHROPIC,ANTHROPIC,Software & Subscriptions,Software & Technology,Operating Expense,6030 Software & Technology,,13.97,13.97,0.0,0.0,13.97,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,86,OK,,Book to Software & Technology.,
1d3b6e20558f1561,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,54,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-01,,2026,2026-05,BUDGET RENT A CAR,BUDGET RENT A CAR,BUDGET RENT A CAR,DWGCP Team Travel,Travel,Operating Expense,6090 Travel,,197.38,197.38,0.0,0.0,197.38,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,84,OK,,Book to Travel.,
0fb476bf3d8004a1,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,55,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-01,,2026,2026-05,GATESIDE MARKET (SFO),GATESIDE MARKET (SFO),GATESIDE MARKET SFO,Travel Meal,Travel,Operating Expense,6090 Travel,,40.29,40.29,0.0,0.0,40.29,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,84,OK,,Book to Travel.,
151e181c36e78304,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,56,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-01,,2026,2026-05,TST* ZOLA,TST* ZOLA,TST ZOLA,Travel Meal,Travel,Operating Expense,6090 Travel,,28.82,28.82,0.0,0.0,28.82,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,84,OK,,Book to Travel.,
fb7ce8d3112af256,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,57,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-05-01,,2026,2026-05,UBER,UBER,UBER,Transportation,Travel,Operating Expense,6090 Travel,,31.21,31.21,0.0,0.0,31.21,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,84,OK,,Book to Travel.,
d3fa251044902ba0,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,58,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-04-30,,2026,2026-04,AMERICAN AIRLINES,AMERICAN AIRLINES,AMERICAN AIRLINES,DWGCP Team Travel,Travel,Operating Expense,6090 Travel,,33.08,33.08,0.0,0.0,33.08,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,84,OK,,Book to Travel.,
994104cd5d0580c5,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,59,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-04-30,,2026,2026-04,COTOGNA AND QUINCE,COTOGNA AND QUINCE,COTOGNA AND QUINCE,DWGCP Investor Meeting,Investor Relations,Operating Expense,6060 Investor Relations,,92.54,92.54,0.0,0.0,92.54,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,82,OK,,Book to Investor Relations.,
6f5342cc10ab125f,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,60,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-04-30,,2026,2026-04,TFK - PALO ALTO,TFK - PALO ALTO,TFK PALO ALTO,DWGCP Investor Meeting,Investor Relations,Operating Expense,6060 Investor Relations,,440.69,440.69,0.0,0.0,440.69,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,82,OK,,Book to Investor Relations.,
cfbe78ca4d12f31b,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,61,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-04-30,,2026,2026-04,USFP - 425 BROADWAY,USFP - 425 BROADWAY,USFP 425 BROADWAY,Transportation,Travel,Operating Expense,6090 Travel,,20.0,20.0,0.0,0.0,20.0,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,84,OK,,Book to Travel.,
08ab16ba5066416f,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,62,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-04-29,,2026,2026-04,ANTHROPIC,ANTHROPIC,ANTHROPIC,Software & Subscriptions,Software & Technology,Operating Expense,6030 Software & Technology,,15.81,15.81,0.0,0.0,15.81,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,86,OK,,Book to Software & Technology.,
88ae70c2e1faac38,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,63,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-04-28,,2026,2026-04,EXPEDIA,EXPEDIA,EXPEDIA,DWGCP Team Travel,Travel,Operating Expense,6090 Travel,,315.21,315.21,0.0,0.0,315.21,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,84,OK,,Book to Travel.,
81fa34bb95a3fe91,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,64,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-04-28,,2026,2026-04,NICOLASBOUCHER.ONLINE,NICOLASBOUCHER.ONLINE,NICOLASBOUCHER ONLINE,DWGCP Professional Training,Professional Services,Operating Expense,6150 Professional Services,,997.0,997.0,0.0,0.0,997.0,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,75,OK,,Book to Professional Services.,
700f32410348294b,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,65,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-04-28,,2026,2026-04,UBER,UBER,UBER,Transportation,Travel,Operating Expense,6090 Travel,,35.52,35.52,0.0,0.0,35.52,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,84,OK,,Book to Travel.,
142fc8e96e5185f9,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,66,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-04-27,,2026,2026-04,AMERICAN AIRLINES,AMERICAN AIRLINES,AMERICAN AIRLINES,DWGCP Team Travel,Travel,Operating Expense,6090 Travel,,401.8,401.8,0.0,0.0,401.8,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,84,OK,,Book to Travel.,
7795ae142fc1fa1d,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,67,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-04-27,,2026,2026-04,SOUTHWEST AIRLINES,SOUTHWEST AIRLINES,SOUTHWEST AIRLINES,DWGCP Team Travel,Travel,Operating Expense,6090 Travel,,314.4,314.4,0.0,0.0,314.4,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,84,OK,,Book to Travel.,
23fc290d28aa831d,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,68,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-04-26,,2026,2026-04,ANTHROPIC,ANTHROPIC,ANTHROPIC,Software & Subscriptions,Software & Technology,Operating Expense,6030 Software & Technology,,47.43,47.43,0.0,0.0,47.43,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,86,OK,,Book to Software & Technology.,
ab63567968fd917b,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,69,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-04-24,,2026,2026-04,LINKEDIN JOB,LINKEDIN JOB,LINKEDIN JOB,Recruiting,Recruiting,Compensation,5050 Recruiting,,158.1,158.1,0.0,0.0,158.1,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,88,OK,,Book to Recruiting.,
f223b8d420a0c470,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,70,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-04-23,,2026,2026-04,CLAUDE.AI SUBSCRIPTION,CLAUDE.AI SUBSCRIPTION,CLAUDE AI SUBSCRIPTION,Software & Subscriptions,Software & Technology,Operating Expense,6030 Software & Technology,,105.4,105.4,0.0,0.0,105.4,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,86,OK,,Book to Software & Technology.,
080ac4d4f70271f3,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,71,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-04-22,,2026,2026-04,Background Check: Max,BACKGROUND CHECK: MAX,BACKGROUND CHECK MAX,Software & Subscriptions,Software & Technology,Operating Expense,6030 Software & Technology,,119.99,119.99,0.0,0.0,119.99,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,86,OK,,Book to Software & Technology.,
3c948953a1f79cc3,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,72,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-04-21,,2026,2026-04,LINKEDIN JOB,LINKEDIN JOB,LINKEDIN JOB,Recruiting,Recruiting,Compensation,5050 Recruiting,,562.79,562.79,0.0,0.0,562.79,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,88,OK,,Book to Recruiting.,
b6f33189d404e8b1,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,73,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-04-21,,2026,2026-04,UBER,UBER,UBER,Transportation,Travel,Operating Expense,6090 Travel,,20.0,20.0,0.0,0.0,20.0,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,84,OK,,Book to Travel.,
039d64cee08362ee,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,74,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-04-21,,2026,2026-04,UBER,UBER,UBER,Transportation,Travel,Operating Expense,6090 Travel,,22.63,22.63,0.0,0.0,22.63,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,84,OK,,Book to Travel.,
3ed69c4cbc35fe08,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,75,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-04-20,,2026,2026-04,CAMPAIGNER SVC,CAMPAIGNER SVC,CAMPAIGNER SVC,Software & Subscriptions,Software & Technology,Operating Expense,6030 Software & Technology,,584.0,584.0,0.0,0.0,584.0,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,86,OK,,Book to Software & Technology.,
a9dcd69673c24dd0,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,76,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-04-20,,2026,2026-04,TRAININNG LLC,TRAININNG LLC,TRAININNG LLC,DWGCP Professional Training,Professional Services,Operating Expense,6150 Professional Services,,238.0,238.0,0.0,0.0,238.0,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,75,OK,,Book to Professional Services.,
c33027b6f6c8c977,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,77,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-04-14,,2026,2026-04,MONTWAY AUTO TRANSPORT,MONTWAY AUTO TRANSPORT,MONTWAY AUTO TRANSPORT,DWGCP Car,Auto,Operating Expense,6140 Auto,,1419.0,1419.0,0.0,0.0,1419.0,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,76,OK,,Book to Auto.,
5e5f0fd9bdf17800,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,78,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-04-14,,2026,2026-04,Background Check: Soumi,BACKGROUND CHECK: SOUMI,BACKGROUND CHECK SOUMI,DWGCP HR,Professional Services,Operating Expense,6150 Professional Services,,78.49,78.49,0.0,0.0,78.49,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,75,OK,,Book to Professional Services.,
15b6eef1889ff2fa,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,79,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-04-14,,2026,2026-04,WWW.PERPLEXITY.AI,WWW.PERPLEXITY.AI,WWW PERPLEXITY AI,Software & Subscriptions,Software & Technology,Operating Expense,6030 Software & Technology,,21.28,21.28,0.0,0.0,21.28,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,86,OK,,Book to Software & Technology.,
ead6cab7bb45f321,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,80,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-04-13,,2026,2026-04,ONLINE PAYMENT - THANK YOU,ONLINE PAYMENT - THANK YOU,ONLINE PAYMENT THANK YOU,Payment,Credit Cards Payable,Balance Sheet,9010 Credit Cards Payable,,-1241.53,0.0,1241.53,1241.53,0.0,Business,Nonoperating,Balance Sheet,Yes,No,No,No,Yes,No,No,No,,XFER-0011,97,Auto-Excluded,Credit-card payment,Balance-sheet credit-card payment — exclude from operating expense (underlying charges captured separately).,
9725d0f4fe9f8b15,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,81,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-04-10,,2026,2026-04,LINKEDIN JOB,LINKEDIN JOB,LINKEDIN JOB,Recruiting,Recruiting,Compensation,5050 Recruiting,,560.22,560.22,0.0,0.0,560.22,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,88,OK,,Book to Recruiting.,
3db92c23d3456ced,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,82,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-04-10,,2026,2026-04,ONENOTARY,ONENOTARY,ONENOTARY,Notary Services,Contractor Compensation,Compensation,5010 Contractor Compensation,,35.0,35.0,0.0,0.0,35.0,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,78,OK,,Book to Contractor Compensation.,
80590e47a1e16e0a,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,83,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-04-09,,2026,2026-04,PIPEDRIVE INC,PIPEDRIVE INC,PIPEDRIVE INC,Software & Subscriptions,Software & Technology,Operating Expense,6030 Software & Technology,,69.39,69.39,0.0,0.0,69.39,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,86,OK,,Book to Software & Technology.,
3f4d44ac1f5c9ea8,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,84,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-04-09,,2026,2026-04,PIPEDRIVE INC,PIPEDRIVE INC,PIPEDRIVE INC,Software & Subscriptions,Software & Technology,Operating Expense,6030 Software & Technology,,166.53,166.53,0.0,0.0,166.53,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,86,OK,,Book to Software & Technology.,
7b78eb8855d2be3a,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,85,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-04-08,,2026,2026-04,STEVEN BULLOCK PHOTOGRAPHER,STEVEN BULLOCK PHOTOGRAPHER,STEVEN BULLOCK PHOTOGRAPHER,DWG Capital Group,Suspense & Review,Suspense & Review,9900 Suspense & Review,,200.0,200.0,0.0,0.0,200.0,Business,Nonoperating,Expense,No,No,No,No,No,No,No,No,,,45,Review,Unmapped category,Unmapped — assign to Suspense & Review pending classification.,
01f5fccb4eacbde3,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,86,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-04-07,,2026,2026-04,AMEX TRAVEL POINTS CREDIT,AMEX TRAVEL POINTS CREDIT,AMEX TRAVEL POINTS CREDIT,Points redemption,Other Operating Expense,Operating Expense,6900 Other Operating Expense,,-150.0,0.0,150.0,150.0,0.0,Business,Operating,Contra/Inflow,No,No,No,No,No,No,No,No,,,85,Review,Refund/credit/points,Credit / refund / points — contra to original expense; confirm matching original charge.,
a945a412150a2898,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,87,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-04-07,,2026,2026-04,MONTWAY AUTO TRANSPORT,MONTWAY AUTO TRANSPORT,MONTWAY AUTO TRANSPORT,DWGCP Car,Auto,Operating Expense,6140 Auto,,1189.0,1189.0,0.0,0.0,1189.0,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,76,OK,,Book to Auto.,
57206053d181fffe,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,88,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-04-07,,2026,2026-04,AMERICAN AIRLINES,AMERICAN AIRLINES,AMERICAN AIRLINES,DWGCP Team Travel,Travel,Operating Expense,6090 Travel,,452.2,452.2,0.0,0.0,452.2,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,84,OK,,Book to Travel.,
ee7c3cd515a0d84d,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,89,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-04-07,,2026,2026-04,UNITED AIRLINES,UNITED AIRLINES,UNITED AIRLINES,DWGCP Team Travel,Travel,Operating Expense,6090 Travel,,21.49,21.49,0.0,0.0,21.49,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,84,OK,,Book to Travel.,
cad470a6a6c44761,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,90,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-04-06,,2026,2026-04,AIRBNB,AIRBNB,AIRBNB,DWGCP Team Travel,Travel,Operating Expense,6090 Travel,,263.29,263.29,0.0,0.0,263.29,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,84,OK,,Book to Travel.,
a3fe86f60b4d7bc6,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,91,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-04-06,,2026,2026-04,AMEX TRAVEL POINTS CREDIT,AMEX TRAVEL POINTS CREDIT,AMEX TRAVEL POINTS CREDIT,Points redemption,Other Operating Expense,Operating Expense,6900 Other Operating Expense,,-200.0,0.0,200.0,200.0,0.0,Business,Operating,Contra/Inflow,No,No,No,No,No,No,No,No,,,85,Review,Refund/credit/points,Credit / refund / points — contra to original expense; confirm matching original charge.,
96563430154f435a,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,92,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-04-06,,2026,2026-04,CAMPAIGNER SVC,CAMPAIGNER SVC,CAMPAIGNER SVC,Software & Subscriptions,Software & Technology,Operating Expense,6030 Software & Technology,,584.0,584.0,0.0,0.0,584.0,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,86,OK,,Book to Software & Technology.,
